Solver,BenchmarkChoice,OptionWordpressRequire,OptionMysqlRequire,OptionMysqlProvide,OptionWebservers,min(FinalConfigurationComponents),max(FinalConfigurationComponents),mean(FinalConfigurationComponents),stddev(FinalConfigurationComponents),min(FinalConfigurationBindings),max(FinalConfigurationBindings),mean(FinalConfigurationBindings),stddev(FinalConfigurationBindings),min(SolvingSystemTime),max(SolvingSystemTime),mean(SolvingSystemTime),stddev(SolvingSystemTime),min(SolvingUserTime),max(SolvingUserTime),mean(SolvingUserTime),stddev(SolvingUserTime),min(SolvingWallClockTime),max(SolvingWallClockTime),mean(SolvingWallClockTime),stddev(SolvingWallClockTime),min(SystemTime),max(SystemTime),mean(SystemTime),stddev(SystemTime),min(UserTime),max(UserTime),mean(UserTime),stddev(UserTime),min(WallClockTime),max(WallClockTime),mean(WallClockTime),stddev(WallClockTime),min(AverageTotalMemoryUse),max(AverageTotalMemoryUse),mean(AverageTotalMemoryUse),stddev(AverageTotalMemoryUse),min(MaximumResidentSetSize),max(MaximumResidentSetSize),mean(MaximumResidentSetSize),stddev(MaximumResidentSetSize),min(AverageResidentSetSize),max(AverageResidentSetSize),mean(AverageResidentSetSize),stddev(AverageResidentSetSize),min(AverageUnsharedStackSize),max(AverageUnsharedStackSize),mean(AverageUnsharedStackSize),stddev(AverageUnsharedStackSize)
gecode,wordpress,0,0,3,3,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.014167,0.007022,0.000000,0.020000,0.012500,0.006614,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.011667,0.006236,0.000000,0.030000,0.015000,0.006455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7320.000000,7328.000000,7324.166667,2.443813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,0,3,4,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.007500,0.004330,0.010000,0.020000,0.012500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.015000,0.008660,0.000000,0.020000,0.010000,0.007071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7332.000000,7336.000000,7334.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,0,3,5,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,0.007071,0.010000,0.020000,0.015000,0.005000,0.000000,0.000000,0.000000,0.000000,0.010000,0.020000,0.015000,0.005000,0.000000,0.020000,0.010000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7340.000000,7348.000000,7344.000000,2.828427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,0,4,0,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,0.007638,0.000000,0.020000,0.014167,0.007022,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.012083,0.005758,0.000000,0.020000,0.013333,0.006872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7256.000000,7264.000000,7259.000000,2.645751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,0,4,1,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.013750,0.006960,0.000000,0.030000,0.014583,0.007059,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.012917,0.006110,0.000000,0.020000,0.012500,0.006614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7300.000000,7308.000000,7303.000000,2.645751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,0,4,2,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.012500,0.007217,0.000000,0.020000,0.013750,0.006960,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.013750,0.006960,0.000000,0.030000,0.014583,0.007626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7364.000000,7372.000000,7367.833333,2.702879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,0,4,3,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.012083,0.006442,0.000000,0.020000,0.013750,0.006333,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.013750,0.006960,0.010000,0.030000,0.016250,0.005637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7320.000000,7328.000000,7325.000000,2.081666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,0,4,4,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,0.010000,0.000000,0.020000,0.010000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.005000,0.005000,0.010000,0.020000,0.015000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7332.000000,7332.000000,7332.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,0,4,5,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.020000,0.015000,0.005000,0.000000,0.010000,0.005000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,0.007071,0.000000,0.020000,0.010000,0.007071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7340.000000,7344.000000,7341.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,100,3,0,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.013333,0.006236,0.000000,0.030000,0.012083,0.007626,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,0.007638,0.000000,0.030000,0.014167,0.007592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7304.000000,7312.000000,7307.166667,2.576604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,100,3,1,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.012500,0.006614,0.000000,0.020000,0.014167,0.006401,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,0.007071,0.000000,0.020000,0.016667,0.005528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7308.000000,7316.000000,7311.333333,2.748737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,100,3,2,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.012083,0.007626,0.000000,0.030000,0.014583,0.007059,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.012083,0.007626,0.000000,0.030000,0.016250,0.006960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7380.000000,7388.000000,7383.166667,1.993043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,100,3,3,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.012500,0.007773,0.000000,0.030000,0.016250,0.006960,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.015000,0.007638,0.000000,0.030000,0.015417,0.008154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7328.000000,7336.000000,7331.500000,2.901149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,100,3,4,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.020000,0.012500,0.004330,0.010000,0.010000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.010000,0.010000,0.000000,0.010000,0.020000,0.012500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7332.000000,7340.000000,7335.000000,3.316625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,100,3,5,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,0.007071,0.000000,0.020000,0.010000,0.007071,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.007500,0.004330,0.010000,0.020000,0.012500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7352.000000,7356.000000,7353.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,100,4,0,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.013333,0.007454,0.000000,0.020000,0.012083,0.007059,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.012083,0.007626,0.000000,0.020000,0.014167,0.006401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7304.000000,7312.000000,7307.333333,2.748737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,100,4,1,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.012917,0.007895,0.000000,0.020000,0.012917,0.006757,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.015417,0.007059,0.000000,0.020000,0.010417,0.007348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7308.000000,7312.000000,7310.833333,1.818119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,100,4,2,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.015833,0.007022,0.000000,0.020000,0.012083,0.006442,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.014167,0.006401,0.000000,0.030000,0.012917,0.008406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7380.000000,7388.000000,7383.333333,2.748737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,100,4,3,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.013750,0.006333,0.000000,0.030000,0.012500,0.008292,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.015417,0.007059,0.000000,0.030000,0.013750,0.006960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7328.000000,7332.000000,7331.500000,1.322876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,100,4,4,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.010000,0.010000,0.000000,0.010000,0.010000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.002500,0.004330,0.010000,0.020000,0.017500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7332.000000,7336.000000,7334.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,100,4,5,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.005000,0.008660,0.010000,0.020000,0.017500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,0.010000,0.010000,0.020000,0.015000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7352.000000,7360.000000,7356.000000,2.828427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,10,3,0,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.009167,0.007592,0.000000,0.020000,0.010417,0.007348,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.008750,0.007253,0.000000,0.030000,0.011250,0.006654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7304.000000,7312.000000,7307.166667,2.823512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,10,3,1,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.012083,0.007626,0.000000,0.040000,0.012083,0.008650,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,0.008165,0.000000,0.030000,0.012083,0.008154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7308.000000,7316.000000,7312.000000,2.828427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,10,3,2,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.012083,0.006442,0.000000,0.030000,0.014583,0.007059,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.009583,0.007348,0.010000,0.030000,0.015833,0.005713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7380.000000,7388.000000,7384.000000,2.309401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,10,3,3,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.014583,0.009565,0.000000,0.020000,0.013333,0.006236,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.012917,0.008406,0.000000,0.040000,0.015000,0.007638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7328.000000,7336.000000,7330.166667,2.303379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,10,3,4,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,0.007071,0.000000,0.020000,0.010000,0.007071,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.012500,0.008292,0.010000,0.020000,0.012500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7336.000000,7340.000000,7337.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,10,3,5,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.007500,0.004330,0.010000,0.020000,0.012500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.007500,0.004330,0.010000,0.020000,0.012500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7352.000000,7356.000000,7355.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,10,4,0,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.008750,0.005995,0.000000,0.020000,0.010833,0.005713,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010833,0.007022,0.000000,0.020000,0.008333,0.006236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7304.000000,7312.000000,7307.333333,2.211083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,10,4,1,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.013750,0.006960,0.000000,0.030000,0.012500,0.007773,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.010000,0.008660,0.000000,0.040000,0.015417,0.009119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7308.000000,7316.000000,7311.000000,2.380476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,10,4,2,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.013750,0.006960,0.000000,0.030000,0.012500,0.008292,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.011250,0.008809,0.000000,0.030000,0.015833,0.007592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7380.000000,7388.000000,7384.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,10,4,3,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.011667,0.009428,0.000000,0.020000,0.016250,0.005637,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.013333,0.006872,0.000000,0.020000,0.010833,0.007022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7328.000000,7336.000000,7331.166667,1.993043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,10,4,4,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,0.007071,0.010000,0.020000,0.015000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,0.007071,0.000000,0.020000,0.010000,0.007071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7336.000000,7340.000000,7338.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,10,4,5,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.020000,0.012500,0.004330,0.000000,0.020000,0.010000,0.007071,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,0.007071,0.000000,0.020000,0.010000,0.007071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7352.000000,7360.000000,7356.000000,2.828427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,1,3,0,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010833,0.007022,0.000000,0.020000,0.009583,0.006757,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.009167,0.007022,0.000000,0.020000,0.012500,0.005951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7304.000000,7312.000000,7307.500000,1.755942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,1,3,1,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.011250,0.006654,0.000000,0.020000,0.011667,0.006872,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.011250,0.007806,0.000000,0.030000,0.012500,0.007773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7308.000000,7316.000000,7311.333333,2.494438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,1,3,2,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.012083,0.007626,0.000000,0.030000,0.014583,0.006442,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.013750,0.009043,0.000000,0.020000,0.011250,0.006654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7372.000000,7380.000000,7375.666667,2.560382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,1,3,3,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.015417,0.005758,0.000000,0.040000,0.011667,0.009860,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.012917,0.006110,0.000000,0.030000,0.014167,0.006401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7328.000000,7336.000000,7331.333333,1.885618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,1,3,4,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.007500,0.004330,0.010000,0.020000,0.012500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.005000,0.005000,0.010000,0.020000,0.015000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7336.000000,7340.000000,7338.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,1,3,5,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.012500,0.008292,0.000000,0.020000,0.007500,0.008292,0.000000,0.000000,0.000000,0.000000,0.010000,0.020000,0.012500,0.004330,0.000000,0.010000,0.007500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7344.000000,7348.000000,7346.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,1,4,0,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.009583,0.007895,0.000000,0.030000,0.008750,0.008809,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.012500,0.008292,0.000000,0.020000,0.009167,0.007592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7304.000000,7312.000000,7307.333333,2.494438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,1,4,1,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010833,0.007022,0.000000,0.030000,0.013750,0.007535,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.012917,0.007895,0.000000,0.030000,0.012500,0.007773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7308.000000,7316.000000,7311.333333,2.494438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,1,4,2,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.014583,0.008154,0.000000,0.030000,0.012500,0.007217,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.012917,0.008406,0.000000,0.030000,0.012500,0.007773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7372.000000,7380.000000,7375.666667,2.560382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,1,4,3,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.011250,0.005995,0.000000,0.030000,0.013750,0.007535,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.012083,0.006442,0.000000,0.020000,0.012083,0.006442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7328.000000,7336.000000,7331.000000,2.081666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,1,4,4,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.010000,0.010000,0.000000,0.010000,0.020000,0.012500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.007500,0.004330,0.010000,0.020000,0.017500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7332.000000,7340.000000,7337.000000,3.316625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,0,1,4,5,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.007500,0.004330,0.010000,0.020000,0.015000,0.005000,0.000000,0.000000,0.000000,0.000000,0.010000,0.020000,0.015000,0.005000,0.000000,0.010000,0.007500,0.004330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7344.000000,7348.000000,7346.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
